GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Mass Air Flow Rate(g/s),Speed (GPS)(km/h),Voltage (OBD Adapter)(V)
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:13.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.111,3.866,8.916,0.0054844446,0.0,0.0,11.5,0.0,0.005484444554895163,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:14.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.033,3.709,8.837,0.0085915625,0.0,0.0,11.699999809265137,0.0,0.008591562509536743,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:15.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.111,3.709,9.073,0.0043994826,0.0,0.0,11.699999809265137,0.0,0.004399482626467943,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:16.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.111,3.788,8.916,0.009815261,0.0,0.0,11.5,0.0,0.009815260767936707,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:17.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.111,3.788,8.994,0.01388073,0.0,0.0,11.300000190734863,0.0,0.013880729675292969,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:18.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.111,3.631,9.073,0.010793527,0.0,0.0,11.100000381469727,0.0,0.010793526656925678,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:19.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.111,3.631,8.916,0.0084980475,0.0,0.0,11.5,0.0,0.008498047478497028,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:20.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.033,3.631,8.994,0.004984531,0.0,0.0,11.5,0.0,0.004984531085938215,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:21.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.045,3.474,8.994,0.012964274,0.0,0.0,11.5,0.0,0.012964273802936077,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:22.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.045,3.396,9.151,0.013997316,0.0,0.0,11.5,0.0,0.013997316360473633,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:23.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.123,3.396,9.073,0.004687809,0.0,0.0,12.100000381469727,0.0,0.004687808919698,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:24.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.123,3.317,9.23,0.0036495265,0.0,0.0,11.5,0.0,0.003649526508525014,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:25.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.201,3.239,9.151,0.0040561766,0.0,0.0,12.100000381469727,0.0,0.004056176636368036,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:26.083,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.201,3.317,9.073,-9.2917186E-4,0.0,0.0,11.5,0.0,-9.291718597523868E-4,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:27.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.425,4.337,8.681,-0.001462616,0.0,0.0,11.5,0.0,-0.0014626160264015198,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:28.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.064,-0.605,10.328,0.079170644,0.0,0.0,11.699999809265137,0.0,0.044047992676496506,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:29.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.986,1.434,9.779,0.0104361,0.0,0.0,11.699999809265137,0.0,0.010436099953949451,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:30.108,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.594,3.239,9.308,0.0073410817,0.0,0.0,11.5,0.0,0.007341081742197275,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:31.089,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.033,4.494,8.916,0.01179944,0.0,0.0,11.5,0.0,0.011799439787864685,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:32.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.504,2.846,8.994,-0.017666632,0.0,0.0,11.5,0.0,-0.017666632309556007,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:33.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.425,4.023,8.759,0.0024932027,0.0,0.0,11.5,0.0,0.0024932026863098145,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:34.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.123,3.945,8.21,-0.010143973,0.0,0.0,11.5,0.0,-0.010143972933292389,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:35.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.123,5.122,7.739,-0.010442601,0.0,0.0,11.5,0.0,-0.010442600585520267,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:36.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.582,5.043,8.759,0.008671755,0.0,0.0,11.5,0.0,0.008671754971146584,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:37.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.28,4.886,8.288,-0.012950265,0.0,0.0,11.5,0.0,-0.012950264848768711,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:38.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.064,5.122,7.818,-0.022099793,0.0,0.0,11.5,0.0,-0.022099792957305908,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:39.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.3,5.122,8.053,-0.002861172,0.0,0.0,11.5,0.0,-0.0028611719608306885,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:40.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.457,5.2,7.896,-0.006034996,0.0,0.0,11.5,0.0,-0.006034995894879103,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:41.069,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.378,5.2,7.896,-0.0032584905,0.0,0.0,11.5,0.0,-0.0032584904693067074,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:42.096,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.3,5.122,7.974,-0.005785674,0.0,0.0,11.699999809265137,0.0,-0.0057856738567352295,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:43.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.378,5.122,7.974,-0.008294058,0.0,0.0,11.5,0.0,-0.00829405803233385,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:44.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.221,4.808,8.367,0.010538459,0.0,0.0,11.5,0.0,0.010538458824157715,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:45.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.672,0.885,9.622,0.025872232,0.0,0.0,11.5,0.0,0.025872232392430305,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:46.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,-0.739,0.257,9.779,0.01939818,0.0,0.0,11.699999809265137,0.0,0.01939818076789379,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:47.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,0.751,3.945,8.916,-0.0023408444,0.0,0.0,11.5,0.0,-0.002340844366699457,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:48.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.457,4.572,8.367,0.0042675287,0.0,0.0,11.5,0.0,0.004267528653144836,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:49.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.535,4.729,8.131,-0.009478629,0.0,0.0,11.5,0.0,-0.009478628635406494,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:50.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.221,4.18,7.974,-0.00578452,0.0,0.0,11.5,0.0,-0.005784519948065281,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:51.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.457,3.474,8.837,0.0054980093,0.0,0.0,11.5,0.0,0.005498009268194437,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:52.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.457,3.788,8.681,-0.014639935,0.0,0.0,12.199999809265137,0.0,-0.014639935456216335,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:53.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.143,3.631,8.288,-0.028443206,0.0,0.0,11.5,0.0,-0.02844320610165596,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:54.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.457,3.945,8.681,0.008573134,0.0,0.0,11.100000381469727,0.0,0.008573134429752827,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:55.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,1.614,2.69,8.916,-0.017515779,0.0,0.0,11.5,0.0,-0.01751577854156494,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:56.075,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,8.837,0.007266807,0.0,0.0,11.100000381469727,0.0,0.0072668069042265415,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:57.066,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.611,8.916,0.004064966,0.0,0.0,11.5,0.0,0.00406496599316597,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:58.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.611,9.073,0.006385118,0.0,0.0,11.5,0.0,0.006385117769241333,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 15:59:59.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.611,9.073,0.0055894055,0.0,0.0,11.5,0.0,0.005589405540376902,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:00.099,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:01.075,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:02.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:03.080,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:04.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.100000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:05.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:06.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:07.098,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:08.086,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:09.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:10.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:11.095,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:12.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:13.103,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:14.083,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:15.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:16.067,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.100000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:17.069,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,12.100000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:18.075,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:19.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:20.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,12.199999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:21.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:22.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:23.098,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:24.069,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,12.100000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:25.106,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:26.077,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,12.199999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:27.081,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.100000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:28.082,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,12.100000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:29.099,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:30.068,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,12.199999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:31.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:32.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:33.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:34.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:35.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:36.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:37.091,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:38.101,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:39.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,12.100000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:40.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:41.095,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.600000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:42.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:43.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:44.099,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:45.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:46.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:47.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.800000190734863,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:48.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:49.097,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:50.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:51.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,12.100000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:52.067,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:53.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,12.199999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:54.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.100000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:55.103,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,12.100000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:56.094,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:57.107,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:58.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:00:59.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:01:00.087,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,12.100000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:01:01.088,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.600000381469727,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:01:02.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:01:03.105,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.699999809265137,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:01:04.101,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.300000190734863,0.0,0.004198125563561916,-
Tue Jan 11 15:59:00 GMT 2022,11-Jan-2022 16:01:05.104,-9.186383333333334,51.95659333333333,0.59398943,2.1,181.6,297.93,2.477,2.69,9.23,0.0041981256,0.0,0.0,11.5,0.0,0.004198125563561916,-
